frame,left_id,right_id,x,y,z
704,1,6.0,258.2399396151862,-266.0546281570892,2169.3014621757843
704,3,0.0,123.74698883409933,-475.12096782867945,2585.8323492993063
704,4,2.0,592.2848037567551,-588.1147672946518,2649.2075702878446
704,5,1.0,721.4839150319891,-433.9095328139433,2553.216641046289
704,6,7.0,410.0565403452056,-226.19944184430645,2502.5878730735417
704,8,4.0,384.553880568943,-67.51096178921448,2314.9129759713537
705,0,5.0,328.33340670028656,-170.6856294772566,2176.375920118651
705,1,6.0,258.87695637684715,-266.6533444621034,2168.816771834713
705,3,0.0,123.83134921100788,-475.3773810335079,2585.3107010188123
705,4,2.0,591.7947278484992,-587.7796567587474,2649.1913196772307
705,5,1.0,721.6266067838019,-433.6193420873291,2553.3426755481237
705,6,7.0,409.5702988691366,-226.36290114419054,2502.2591948954523
705,8,4.0,385.03035511353903,-67.31311544096977,2312.7270917408
706,0,5.0,328.44021084649165,-171.34790122187806,2175.8467262446034
706,1,6.0,259.5037798948643,-267.24209086686864,2168.2550645176684
706,3,0.0,123.91576799524759,-475.6440415814465,2584.784823679076
706,4,2.0,591.3329913886432,-587.4614445052767,2649.303707990866
706,5,1.0,721.768606469414,-433.35008108946704,2553.465484554874
706,6,7.0,409.08142827512114,-226.54667050486523,2502.0473408687235
706,8,4.0,385.5095101390588,-67.10385592321902,2310.4450427820334
707,0,5.0,328.54124940185034,-172.01617866303638,2175.397698617194
707,1,6.0,260.13043483486285,-267.82142623463267,2167.6920985936017
707,3,0.0,123.99449563456653,-475.88908402977995,2584.14126490915
707,4,2.0,590.8705030567353,-587.1536323564433,2649.411063104943
707,5,1.0,721.8984405010892,-433.0391639886155,2553.4672734985234
707,6,7.0,408.59539261637724,-226.71003473734726,2501.7184790033007
707,8,4.0,385.9841865620312,-66.89730720258895,2308.264252904993
708,0,5.0,328.6478898836985,-172.6777911969807,2174.8629843024496
708,1,6.0,260.76654459558307,-268.4192363447944,2167.207226900257
708,3,0.0,124.07876143367392,-476.1451667375621,2583.620193711928
708,4,2.0,590.3746572825718,-586.7791243695475,2649.267667097772
708,5,1.0,722.0404584801271,-432.7698676990908,2553.5900801033345
708,6,7.0,408.1241859914573,-226.9031960676369,2501.607971138761
708,8,4.0,386.4614207671849,-66.68887681579693,2305.9901186056295
709,0,5.0,328.7489258188222,-173.34554167143403,2174.4201328310114
709,1,6.0,261.392560744219,-268.9979404828043,2166.6442059378232
709,3,0.0,124.16308461691557,-476.4114903404397,2583.0949053812387
709,4,2.0,589.9121104139925,-586.4712462439895,2649.3747653647756
709,5,1.0,722.1702967810709,-432.4589411788729,2553.5918520329355
709,6,7.0,407.63828718326835,-227.0769232229475,2501.281175652745
709,8,4.0,386.934151834108,-66.49259552724988,2303.819337950981
710,0,5.0,328.85547744700153,-174.006535097862,2173.88579131878
710,1,6.0,262.0181680472813,-269.5851560171267,2166.077371962794
710,3,0.0,124.2473767474793,-476.6777036995225,2582.5697985711336
710,4,2.0,589.4353489810704,-586.1832247645378,2649.626104232719
710,5,1.0,722.3123330541913,-432.18960958705264,2553.714656214898
710,6,7.0,407.14976184153744,-227.25007929363366,2501.0665345564253
710,8,4.0,387.4094758963607,-66.28497989746724,2301.5530759359867
711,0,5.0,328.9439188341737,-174.66728089559768,2173.3552326893646
711,1,6.0,262.6532916635221,-270.18230164405617,2165.5973828594797
711,3,0.0,124.34844426103001,-476.9841274565282,2581.8994227820813
711,4,2.0,588.986022201813,-585.9224165311808,2650.001243140635
711,5,1.0,722.4553930039659,-431.91006449073296,2553.8427488940006
711,6,7.0,406.66130587409003,-227.42319815056064,2500.8517605877437
711,8,4.0,387.8804262141158,-66.08002710075426,2299.3873097495916
712,0,5.0,329.05045745041264,-175.32767784961982,2172.827154206393
712,1,6.0,263.2864839126969,-270.75866148913013,2164.946012790887
712,3,0.0,124.43318536100767,-477.3121412705801,2581.348474259011
712,4,2.0,588.5295500910777,-585.6431510192862,2650.239689427099
712,5,1.0,722.5842301899976,-431.60930673724914,2553.8392128459714
712,6,7.0,406.1757039289292,-227.5967832986984,2500.524661285099
712,8,4.0,388.3382497963332,-65.88028809088625,2297.0396072880653
713,0,5.0,329.15126023717954,-175.99422615115196,2172.379067105634
713,1,6.0,263.9111759280934,-271.3360611955475,2164.3829611775227
713,3,0.0,124.52826944019218,-477.6076675851129,2580.5619406219166
713,4,2.0,588.052449112823,-585.3548717050531,2650.4907097569712
713,5,1.0,722.7273091261421,-431.32972492007195,2553.9673033060003
713,6,7.0,405.6874091331501,-227.76982011544854,2500.3096430994838
713,8,4.0,388.8073483620639,-65.67613280967275,2294.8814691147263
714,0,5.0,329.2576331466035,-176.65395913231018,2171.8455187640607
714,1,6.0,264.5455277318765,-271.92321261048187,2163.9015547749277
714,3,0.0,124.62918990468773,-477.91362239012875,2579.8925720228103
714,4,2.0,587.6027264947692,-585.0937746500184,2650.8656075077533
714,5,1.0,722.8690859793036,-431.0495428999807,2554.0880663791067
714,6,7.0,405.20206235582657,-227.9328605141043,2499.9801053321576
714,8,4.0,389.2755377794057,-65.4723688073231,2292.726954649107
715,0,5.0,329.3584359872811,-177.31999005624064,2171.403555170274
715,1,6.0,265.16949867118876,-272.5088054179766,2163.3346427825213
715,3,0.0,124.73014518339612,-478.22975381786125,2579.219172297388
715,4,2.0,587.1253892702309,-584.8053173924768,2651.116418463442
715,5,1.0,722.9992478088101,-430.7493405837823,2554.0918381698393
715,6,7.0,404.713493853859,-228.12649074246627,2499.7616331369986
715,8,4.0,389.74613823340684,-65.26679145973146,2290.4802831674656
716,0,5.0,329.46472038641355,-177.9791065014798,2170.8703784220943
716,1,6.0,265.79306707124886,-273.0943150825951,2162.7727935078365
716,3,0.0,124.81472206974598,-478.5571781331953,2578.669327488606
716,4,2.0,586.6753931382519,-584.5440223669675,2651.4911631161863
716,5,1.0,723.1420553184502,-430.45892935085806,2554.2178831876286
716,6,7.0,404.22835484497847,-228.2894343449346,2499.4319175583782
716,8,4.0,390.2124199910714,-65.07321204164262,2288.335637221466
717,0,5.0,329.55311673530815,-178.6290238004045,2170.345135042164
717,1,6.0,266.42642998604634,-273.6893846791037,2162.2873979204987
717,3,0.0,124.91549832722937,-478.8626738914205,2578.0009092540317
717,4,2.0,586.2245605880065,-584.293087105508,2651.8609429739595
717,5,1.0,723.2712090503111,-430.1689114658313,2554.216353441963
717,6,7.0,403.75802849621255,-228.47205944584897,2499.3255819685796
717,8,4.0,390.68114517765594,-64.86843447626585,2286.096692251047
718,0,5.0,329.6591949734909,-179.29651533998157,2169.8140184606214
718,1,6.0,267.0495177411725,-274.26519739975964,2161.724224750376
718,3,0.0,125.01622379455846,-479.1680147607733,2577.332826131941
718,4,2.0,585.7406968418996,-583.975624988363,2651.9796001404566
718,5,1.0,723.4140354051864,-429.8784637261005,2554.3423965302563
718,6,7.0,403.2730216602536,-228.64535872354722,2498.997889173177
718,8,4.0,391.14567597736243,-64.66623733482776,2283.9569234026008
719,0,5.0,329.76534289488654,-179.95467207493223,2169.2814626284908
719,1,6.0,267.6721894257216,-274.8494964956949,2161.157244389572
719,3,0.0,125.11120437031943,-479.45159305907686,2576.5479052875994
719,4,2.0,585.2903053852543,-583.7140413976554,2652.354102538767
719,5,1.0,723.5561660795776,-429.6089547078346,2554.465209810931
719,6,7.0,402.78519052737613,-228.81815553617673,2498.7821298274166
719,8,4.0,391.61253514881497,-64.4622651919608,2281.7256642862785
720,0,5.0,329.8659495258678,-180.61925898237203,2168.840255806165
720,1,6.0,268.3047338063467,-275.43485256727166,2160.675458920014
720,3,0.0,125.19561760593389,-479.77843430874987,2575.9991594738685
720,4,2.0,584.8123934847813,-583.425148970885,2652.604383859014
720,5,1.0,723.6863424161527,-429.30872043845676,2554.4689383180685
720,6,7.0,402.30044239414985,-228.98091564240332,2498.452026368716
720,8,4.0,392.0751794447983,-64.27020594335957,2279.5956855304203
721,0,5.0,329.97200922568607,-181.27680134121917,2168.308070539395
721,1,6.0,268.92685548866325,-276.00971154144145,2160.112218560378
721,3,0.0,125.2961965394666,-480.08331176894876,2575.332080585222
721,4,2.0,584.3617288450973,-583.1633675723122,2652.978732419606
721,5,1.0,723.8281870252589,-429.0284089068419,2554.5897009605246
721,6,7.0,401.81272072735106,-229.1640719110558,2498.2382438282257
721,8,4.0,392.5370025511211,-64.06916567994196,2277.46678856152
722,0,5.0,330.07245811629934,-181.94076843516316,2167.8613884571164
722,1,6.0,269.46317252525967,-276.4879397219014,2160.5710585841475
722,3,0.0,125.39672483778526,-480.3880348236016,2574.665335771905
722,4,2.0,583.9102317944433,-582.911953825897,2653.348117017682
722,5,1.0,723.6440158090074,-428.5032438584965,2553.5579310844637
722,6,7.0,401.2414161290619,-229.11082353346646,2497.3274662114113
722,8,4.0,392.9855386321871,-63.86410608844898,2275.156921791985
723,0,5.0,330.3053885742482,-182.48441166189247,2168.1199006744046
723,1,6.0,270.01799550880133,-276.95709382781433,2161.0258283904614
723,3,0.0,125.49720254023853,-480.692603593238,2573.9989247754556
723,4,2.0,583.4259115190135,-582.5941188281929,2653.466136466267
723,5,1.0,723.4134862703871,-427.9491696566332,2552.2827599049015
723,6,7.0,400.64951250688915,-229.0784775050924,2496.419122867986
723,8,4.0,393.44548774830974,-63.67317904365982,2273.037928417682
724,0,5.0,330.54522270118764,-183.0416193751195,2168.5398095916853
724,1,6.0,270.5549211152538,-277.42662467650894,2161.4834348386094
724,3,0.0,125.58153805394015,-481.0291831086894,2573.4468926932473
724,4,2.0,582.9748520718341,-582.3320491238608,2653.840241683689
724,5,1.0,723.2299662214621,-427.43568852533866,2551.254931755434
724,6,7.0,400.0789742263421,-229.03571150792652,2495.511662402181
724,8,4.0,393.9077342358649,-63.47118765464206,2270.8257967396835
725,0,5.0,330.7906926944303,-183.59223765635764,2168.8744734930965
725,1,6.0,271.0998839706589,-277.8946497819022,2161.8529354519405
725,3,0.0,125.67621182424487,-481.3117895609897,2572.6642724558537
725,4,2.0,582.4963666159675,-582.0427221415592,2654.089991660272
725,5,1.0,723.0323584705802,-426.9017167278037,2550.0966819561495
725,6,7.0,399.488276881964,-228.99319236115633,2494.609826495294
725,8,4.0,394.3659613875115,-63.2716961958317,2268.711546500186
726,0,5.0,331.0183015249032,-184.1431939347864,2169.2185815939874
726,1,6.0,271.64748909085296,-278.3748320443735,2162.3920811313283
726,3,0.0,125.77633296898377,-481.6268164825655,2571.999602367972
726,4,2.0,582.0450343186836,-581.7804547939661,2654.4639423060835
726,5,1.0,722.8488588378976,-426.3783769414391,2549.06860216578
726,6,7.0,398.91861134590454,-228.9400486785183,2493.7012497290034
726,8,4.0,394.8263756399864,-63.070495608352054,2266.5069595597247
727,0,5.0,331.2639306266895,-184.69417179072695,2169.5534123973302
727,1,6.0,272.18494207329957,-278.8539665774151,2162.8510161312047
727,3,0.0,125.87661419696846,-481.9307642412874,2571.334526073433
727,4,2.0,581.5928736150404,-581.528562970239,2654.832929788096
727,5,1.0,722.6645029971759,-425.8656460667083,2548.036100218588
727,6,7.0,398.3287417815774,-228.89757686185135,2492.800491052974
727,8,4.0,395.2827526479171,-62.881061050821295,2264.402364232201
728,0,5.0,331.4916111921361,-185.24542624656652,2169.8919179078393
728,1,6.0,272.73061785346823,-279.31365646066604,2163.2242505338722
728,3,0.0,125.96070418745892,-482.2564502715932,2570.787919918668
728,4,2.0,581.1080981499931,-581.2103558807125,2654.950310018503
728,5,1.0,722.4684300933517,-425.3229197601738,2546.8860751032325
728,6,7.0,397.7495462459894,-228.82338315619035,2492.3874018389906
728,8,4.0,395.67678497085683,-62.57179951067409,2261.9158883245377
729,0,5.0,331.7374832892582,-185.7968308334494,2170.2327018459778
729,1,6.0,273.27897167842144,-279.7944380853599,2163.763563539775
729,3,0.0,126.06089328696254,-482.56009958930196,2570.1234486134986
729,4,2.0,580.6563715653878,-580.9478004897259,2655.3240162409334
729,5,1.0,722.2519969569898,-424.79215715870777,2545.741173353648
729,6,7.0,397.1499777662466,-228.74942287235314,2491.9793243597082
729,8,4.0,396.0884328339628,-62.27264739157333,2259.4322458557936
730,0,5.0,331.9778583115662,-186.35527835043953,2170.653317705359
730,1,6.0,273.82506174866717,-280.25444202819523,2164.136754515827
730,3,0.0,126.16103205543784,-482.86359545400694,2569.4593093675503
730,4,2.0,580.1773136794717,-580.6580395703922,2655.5732331806294
730,5,1.0,722.0691512937485,-424.27060399976455,2544.7166644689487
730,6,7.0,396.57113816949624,-228.67525279420923,2491.566179517868
730,8,4.0,396.48067151989966,-61.96476876025703,2256.95561545836
731,0,5.0,332.21126590917567,-186.90014476333815,2170.9065399538126
731,1,6.0,274.3635529856249,-280.7252072610011,2164.5944697945224
731,3,0.0,126.25539195842231,-483.14522742663587,2568.6790432426296
731,4,2.0,579.7253145797167,-580.3952867027265,2655.9467841033484
731,5,1.0,721.8726147140517,-423.73949889384807,2543.5644287899045
731,6,7.0,395.9719881262695,-228.59090222611016,2491.155823041714
731,8,4.0,396.8749288270787,-61.664810821724224,2254.3934908823176
732,0,5.0,332.4519029899553,-187.45907038534278,2171.3331840930764
732,1,6.0,274.9125069842351,-281.21566188654936,2165.135207474849
732,3,0.0,126.339319790715,-483.4703355843773,2568.1335260454684
732,4,2.0,579.2724910755879,-580.1429172141831,2656.3153726265514
732,5,1.0,721.6903929427317,-423.2295476775988,2542.5437434389573
732,6,7.0,395.39386912717487,-228.50656676198992,2490.7480269813345
732,8,4.0,397.28094355519255,-61.36047042038799,2252.014947365866
733,0,5.0,332.68544809923173,-188.00425344331055,2171.586519882079
733,1,6.0,275.4592182135557,-281.67613936744186,2165.5083349530523
733,3,0.0,126.4393932645468,-483.7836582295261,2567.4660848686995
733,4,2.0,578.7872617649159,-579.824338826046,2656.432112153746
733,5,1.0,721.4942084543057,-422.6993885092343,2541.3935036608555
733,6,7.0,394.795018095565,-228.4326540441813,2490.339803580731
733,8,4.0,397.6733843339813,-61.06189092853132,2249.462976564
734,0,5.0,332.9262632431631,-188.56358954496568,2172.013400572317
734,1,6.0,276.00882200419016,-282.15791897224784,2166.0479258306877
734,3,0.0,126.53933633471094,-484.08653942329425,2566.803275627007
734,4,2.0,578.3348689009832,-579.5612981802592,2656.805417581422
734,5,1.0,721.2797208219424,-422.1608525943332,2540.2588623108077
734,6,7.0,394.216889815836,-228.3585345243386,2489.926547374308
734,8,4.0,398.0620706519868,-60.756767635344346,2247.0060530543337
735,0,5.0,333.17254131263604,-189.11603067743758,2172.3489184846535
735,1,6.0,276.55594779429066,-282.6187107063425,2166.421009767851
735,3,0.0,126.639229266143,-484.38926776244597,2566.140797161488
735,4,2.0,577.8552397150979,-579.2711039471409,2657.054099805953
735,5,1.0,721.0976924909979,-421.64153384303563,2539.2388398841567
735,6,7.0,393.6184598289429,-228.27423818633088,2489.516051500192
735,8,4.0,398.44982191873737,-60.461531094023286,2244.5564594251905
736,0,5.0,333.406293528249,-189.66168811099908,2172.602420109265
736,1,6.0,277.0955752828192,-283.09037289304143,2166.8788282708047
736,3,0.0,126.72299771492501,-484.713807855473,2565.5963199781154
736,4,2.0,577.4025746729695,-579.0078659932175,2657.4272492115933
736,5,1.0,720.9020507870307,-421.1128140657012,2538.0916328628855
736,6,7.0,393.0406882114074,-228.20014401967416,2489.1027418274984
736,8,4.0,398.8551829905898,-60.15791317752926,2242.1046268151445
737,0,5.0,333.64737740239656,-190.22163954868,2173.0296511472275
737,1,6.0,277.6457830257759,-283.58183590949744,2167.419835609028
737,3,0.0,126.81705370139102,-484.99447725255766,2564.8183335282415
737,4,2.0,576.9490892258891,-578.7550192571687,2657.7954369468775
737,5,1.0,720.7203422007927,-420.5943804138132,2537.073379896552
737,6,7.0,392.44255616364063,-228.12627739411445,2488.694375666966
737,8,4.0,399.24117904980915,-59.86400893344515,2239.6646729065797
738,0,5.0,333.88126746794734,-190.76761454145324,2173.283265865336
738,1,6.0,278.1935303863708,-284.0431014768568,2167.792855878038
738,3,0.0,126.91659486478278,-485.3076351388652,2564.157554852113
738,4,2.0,576.469099371286,-578.4645553886498,2658.0438119956225
738,5,1.0,720.5377816989654,-420.0865096120964,2536.0507256562505
738,6,7.0,391.86514063016676,-228.0522069305727,2488.2810112037387
738,8,4.0,399.6292036111462,-59.55967829769189,2237.135521089979
739,0,5.0,334.12244108405395,-191.32789563567346,2173.7048902141128
739,1,6.0,278.73383986665493,-284.51530336729775,2168.2507371302386
739,3,0.0,127.01629343812006,-485.6097507839166,2563.496395073412
739,4,2.0,576.0103491375706,-578.1725449041656,2658.284437148492
739,5,1.0,720.311492448927,-419.5304579924893,2534.798479515877
739,6,7.0,391.2673678326554,-227.97836256271276,2487.872573227417
739,8,4.0,400.0289968749174,-59.26916177770689,2234.792073875875
740,0,5.0,334.3692089856202,-191.88132262252617,2174.046662229887
740,1,6.0,279.2849443243349,-284.99828247791737,2168.7906653464765
740,3,0.0,127.09990095578323,-485.9337139460721,2562.952998023645
740,4,2.0,575.5301497864706,-577.8819179852186,2658.5325829945386
740,5,1.0,720.1295736528764,-419.0341624767423,2533.779725510264
740,6,7.0,390.69072698818843,-227.88374007764588,2487.4623461726355
740,8,4.0,400.41518060182204,-58.97534936190881,2232.275357002749
741,0,5.0,334.59790935318057,-192.4349611251994,2174.386311676477
741,1,6.0,279.8333129481844,-285.4600205057398,2169.1636236244976
741,3,0.0,127.19950823088851,-486.2355338554856,2562.2924377333707
741,4,2.0,575.0768196669703,-577.618195383674,2658.9053291034234
741,5,1.0,719.9358237891641,-418.4976836482519,2532.6427408801146
741,6,7.0,390.09331280116976,-227.809921188716,2487.0538358825534
741,8,4.0,400.79776201152777,-58.67495187635003,2229.852197984323
742,0,5.0,334.8447483161805,-192.98866742296377,2174.7224010201003
742,1,6.0,280.32353328125413,-285.7341017078414,2169.191360138869
742,3,0.0,127.29338316584533,-486.5256608638447,2561.512133595951
742,4,2.0,574.6226731394435,-577.3648718222039,2659.2731142352964
742,5,1.0,719.814287149263,-418.1208190762961,2532.218916748125
742,6,7.0,389.5130127563286,-227.74578332903073,2486.7533369623116
742,8,4.0,401.1977125190082,-58.384502263281014,2227.431706904665
743,0,5.0,335.0736946655205,-193.54275760841003,2175.0680822906725
743,1,6.0,280.83207598569084,-285.99885249195376,2169.214734288854
743,3,0.0,127.39288739221784,-486.8271661416851,2560.8522946109188
743,4,2.0,574.1421137684744,-577.073975618354,2659.5209518770125
743,5,1.0,719.6927931167637,-417.74408451175594,2531.7952260784746
743,6,7.0,388.9195540375117,-227.66210484569723,2486.2317800695337
743,8,4.0,401.57856919272865,-58.08543439373073,2225.018008165985
744,0,5.0,335.32069412773615,-194.09682710804753,2175.4043374613007
744,1,6.0,281.3329555747136,-286.28356291221013,2169.3242078551116
744,3,0.0,127.4763339272157,-487.1505544378459,2560.309980103601
744,4,2.0,573.6828173576808,-576.7815433936336,2659.7610664578765
744,5,1.0,719.5392554843002,-417.34900876503133,2531.258806320532
744,6,7.0,388.3396241379182,-227.58758808145762,2485.9289504500653
744,8,4.0,401.95851812802994,-57.79613842411917,2222.6115262152143
745,0,5.0,335.5623003111866,-194.66741041702986,2175.8283567922203
745,1,6.0,281.8232109302078,-286.5576256258373,2169.35146146763
745,3,0.0,127.57574713283832,-487.45176488360244,2559.6507387549905
745,4,2.0,573.2289499011722,-576.5174305722607,2660.1335032871248
745,5,1.0,719.4168559112244,-416.98267303661873,2530.830195102113
745,6,7.0,387.74657897059296,-227.50394529304623,2485.4074136587415
745,8,4.0,402.35589992878397,-57.49854393970806,2220.2026574056717
746,0,5.0,335.79695747149566,-195.20571907291566,2176.0866227384413
746,1,6.0,282.3317856693613,-286.8223533766257,2169.3743285883747
746,3,0.0,127.67511061236728,-487.7528237677198,2558.991825435867
746,4,2.0,572.748054653708,-576.2262776157238,2660.3810153237832
746,5,1.0,719.2955008498401,-416.6063469858731,2530.406942910379
746,6,7.0,387.1668849787869,-227.43983367789204,2485.1066289826763
746,8,4.0,402.73414035190245,-57.21054455057156,2217.805554325412
747,0,5.0,336.03885472649694,-195.76766219090982,2176.509178926544
747,1,6.0,282.82205113861914,-287.0963960108521,2169.40125631635
747,3,0.0,127.77442440418244,-488.05373120774084,2558.333239894236
747,4,2.0,572.2932479131526,-575.9724776556492,2660.748396050361
747,5,1.0,719.1741883104551,-416.23015067436984,2529.9838239147102
747,6,7.0,386.57459717878146,-227.3460571990654,2484.5904798406373
747,8,4.0,403.1142566369661,-56.91232566486151,2215.3208305936564
748,0,5.0,336.27333337434317,-196.32430610614955,2176.7650635618966
748,1,6.0,283.3306335069086,-287.36110090263645,2169.4237815426436
748,3,0.0,127.85193723891959,-488.3547039650395,2557.6764880606474
748,4,2.0,571.8121201680041,-575.6811497519044,2660.9956946454845
748,5,1.0,719.0532188509693,-415.86473512650446,2529.562889058693
748,6,7.0,385.9952747664303,-227.2715744966873,2484.287369214645
748,8,4.0,403.5063168430347,-56.62755430617299,2213.018251636681
749,0,5.0,336.51561449530766,-196.87769870308563,2177.1920389403745
749,1,6.0,283.83165260062134,-287.64582496210954,2169.5324593365476
749,3,0.0,127.95115729146244,-488.65530939847616,2557.018557757114
749,4,2.0,571.3522786671148,-575.3882964041101,2661.2352970975676
749,5,1.0,718.8999641645169,-415.47042711447705,2529.0273826124508
749,6,7.0,385.40305465268733,-227.18800299236372,2483.7658686774603
749,8,4.0,403.8847013173047,-56.33066942845722,2210.5431937379262
750,0,5.0,336.7631074192113,-197.43288127215376,2177.5288116506035
750,1,6.0,284.32209257696286,-287.9107531699805,2169.5576474225645
750,3,0.0,128.0503277683791,-488.95576373962723,2556.360954476172
750,4,2.0,570.897747676572,-575.1236997191264,2661.6073274590326
750,5,1.0,718.7787903376136,-415.0946379649322,2528.604704018744
750,6,7.0,384.8239659132265,-227.12391887763215,2483.464797470984
750,8,4.0,404.2595580715775,-56.045253287280374,2208.1648661261997
751,0,5.0,337.0954150621721,-197.54138602434546,2176.47183201328
751,1,6.0,284.83056473372693,-288.18452926321004,2169.5809204818183
751,3,0.0,128.14931908036266,-489.277155802192,2555.7001287442836
751,4,2.0,570.4162847483161,-574.832115454168,2661.8542994898744
751,5,1.0,718.6576589470262,-414.7189782862114,2528.1821583525875
751,6,7.0,384.2321586274834,-227.0403809632515,2482.943315821619
751,8,4.0,404.5977514895171,-55.45129479169574,2208.284494766813
752,0,5.0,337.44007682123686,-197.65693899984498,2175.492087623323
752,1,6.0,285.3210132949417,-288.4494363838155,2169.6057785903577
752,3,0.0,128.22381411894656,-489.72935748098627,2555.0541271445295
752,4,2.0,569.4801161255208,-574.1734524517816,2659.981657888129
752,5,1.0,718.5365699728698,-414.3434480145395,2527.7597455522036
752,6,7.0,383.6533730149287,-226.9763094852554,2482.642101968901
752,8,4.0,404.9203848524734,-54.86446647537155,2208.3219478211345
753,0,5.0,337.7844236767385,-197.7723623503383,2174.5130050845914
753,1,6.0,285.8294927492275,-288.7231894868366,2169.6287126526386
753,3,0.0,128.30842894345736,-490.13728873081334,2554.1765146662106
753,4,2.0,568.546021564638,-573.5164693574271,2658.1176661645686
753,5,1.0,718.4155233952711,-413.9680470861778,2527.337465555842
753,6,7.0,383.0620515444995,-226.88242911578106,2482.1184658858215
753,8,4.0,405.2452820864991,-54.27625033129209,2208.2626370304897
754,0,5.0,338.12101734663634,-197.87306605657,2173.3724223399668
754,1,6.0,286.31994952667924,-288.98807529434737,2169.6532405455146
754,3,0.0,128.39878796453934,-490.56684643488364,2553.4144530021717
754,4,2.0,567.5813111058457,-572.7942526102673,2655.9985048586177
754,5,1.0,718.2625507241991,-413.57450892948043,2526.8028687252718
754,6,7.0,382.483569780844,-226.8183714744902,2481.817110946018
754,8,4.0,405.5834752029213,-53.69123072873675,2208.384618339784
755,0,5.0,338.4647134750105,-197.98822717816512,2172.3947962898264
755,1,6.0,286.82112904461695,-289.272811692058,2169.7609610635986
755,3,0.0,128.48331189681898,-490.97420781676186,2552.537720059122
755,4,2.0,566.649937682933,-572.1391964435702,2654.1398367540464
755,5,1.0,718.141600029091,-413.19938664185787,2526.38089325395
755,6,7.0,381.8929228181094,-226.72474817565714,2481.3010207497487
755,8,4.0,405.9058213466476,-53.10466914314741,2208.4144203422798
756,0,5.0,338.7952924356065,-198.09597865445582,2171.3358267116814
756,1,6.0,287.3297776007712,-289.53744426754207,2169.7821249182266
756,3,0.0,128.55767659329518,-491.4253847775738,2551.892831314435
756,4,2.0,565.7197655719027,-571.4738044380306,2652.2823967501668
756,5,1.0,718.0209927869653,-412.8350284710849,2525.961116329547
756,6,7.0,381.3147431534734,-226.66070437110685,2480.999521887559
756,8,4.0,406.2284788840601,-52.51779563266298,2208.45164186141
757,0,5.0,339.1384566402295,-198.2109744272019,2170.365399710359
757,1,6.0,287.820126250119,-289.8114053314866,2169.807428979925
757,3,0.0,128.64191897844526,-491.84301419708873,2551.017537775134
757,4,2.0,564.7903363602805,-570.8310418647633,2650.4238236287238
757,5,1.0,717.9001268194323,-412.46016251516556,2525.5394079651815
757,6,7.0,380.87274446633995,-226.67402845134296,2481.448189666913
757,8,4.0,406.55364926739304,-51.92933271507008,2208.399550829261
758,0,5.0,339.4863951977428,-198.31833432854054,2169.30427302335
758,1,6.0,288.2702958991658,-290.19969821504054,2170.49441200585
758,3,0.0,128.73211419700877,-492.2714921635562,2550.2568652490063
758,4,2.0,563.8627586457011,-570.1674727434565,2648.5713273637984
758,5,1.0,717.7793031432435,-412.08542557158546,2525.1178320756508
758,6,7.0,380.42656021406253,-226.6971508324676,2482.0092905742463
758,8,4.0,406.89160898322166,-51.34448292412996,2208.5138321886016
759,0,5.0,339.815886126282,-198.4347120835969,2168.2492941702785
759,1,6.0,288.7167877341709,-290.58427942128543,2171.0117369812906
759,3,0.0,128.82226737616833,-492.69970474613694,2549.4965241211075
759,4,2.0,562.905324725767,-569.4616845196745,2646.468029519474
759,5,1.0,717.6266118089643,-411.69265281755975,2524.5841443265185
759,6,7.0,379.9841928016665,-226.7104618726308,2482.4579999339157
759,8,4.0,407.2142849724974,-50.7575747938277,2208.550878177874
760,0,5.0,340.15820084540644,-198.54029803566112,2167.279285985247
760,1,6.0,289.167489196937,-290.9730234404349,2171.699282954488
760,3,0.0,128.8907712081259,-493.1380890829017,2548.7338484049797
760,4,2.0,562.0616690010604,-569.5280118728554,2647.015845041988
760,5,1.0,717.5058837749515,-411.3181937870197,2524.162872202473
760,6,7.0,379.53759693087176,-226.73357589522686,2483.019222065274
760,8,4.0,407.53702099400624,-50.16161913254881,2208.58534759232
761,0,5.0,340.48715575950246,-198.6473969811694,2166.2241898699713
761,1,6.0,289.60736035779826,-291.36026081228914,2172.306157443852
761,3,0.0,128.91826846304457,-493.7874706878323,2548.384507965516
761,4,2.0,561.2127095371358,-569.5663733151363,2647.432332971119
761,5,1.0,717.3851979672,-410.94386356556055,2523.7417323495224
761,6,7.0,379.09486067068013,-226.74687387793026,2483.4679728065644
761,8,4.0,407.8774454944164,-49.58420295100662,2208.612705010285
762,0,5.0,340.82873607502194,-198.7617419600687,2165.257171441964
762,1,6.0,290.0586108635373,-291.749473869681,2172.994330289413
762,3,0.0,128.9558230640731,-494.3923765992448,2547.8045672981393
762,4,2.0,560.3641471311965,-569.6053894504633,2647.854467756927
762,5,1.0,717.2645543659357,-410.56966208979554,2523.3207247062273
762,6,7.0,378.6478529979517,-226.7699795255279,2484.029316007645
762,8,4.0,408.20019228354425,-48.98822674269027,2208.6470560665016
763,0,5.0,341.17500693116784,-198.86844711994277,2164.1998985057626
763,1,6.0,290.51000899892466,-292.14804476730035,2173.684129782851
763,3,0.0,128.98310758241442,-495.05219691460036,2547.456055026073
763,4,2.0,559.4883817536894,-569.6170770784386,2648.1465177122936
763,5,1.0,717.1429526320799,-410.20568192603463,2522.89460980134
